cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_75
3058001,2-(6-methoxy-2-pyridyl)-1H-benzimidazole,COC1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C13H11N3O,3,1,2,2.6335000000000006,225.090211972,17,50.8,0.3346456692913385,0,0.9718062205607547,0.24561403508771928,0.7902581741924959
278820,2-(2-chloro-5-fluoro-phenyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)F)Cl,C13H8ClFN2,1,1,1,4.022400000000001,246.036004156,17,28.68,0.592747559274756,0,0.7350622110903366,0.2413793103448276,0.6116414859039594
924807,2-(2-furyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CO3,C12H10N2O,2,1,1,3.1313200000000005,198.07931294,15,41.82,0.3586800573888092,0,0.8708313074723943,0.4117647058823529,0.756064657074884
102227621,2-(1H-benzimidazol-2-yl)-1-methyl-piperidin-4-one,CN1CCC(=O)CC1C2=NC3=CC=CC=C3N2,C13H15N3O,3,1,1,1.8987,229.1215121,17,48.99,0.3470095937946519,0,0.9472860777301938,0.18461538461538463,0.7566184044514914
6451571,2-(1H-benzimidazol-2-yl)thiazole,C1=CC=C2C(=C1)NC(=N2)C3=NC=CS3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,0.9195410596601888,0.23214285714285715,0.7476915090308559
44376972,6-chloro-2-(5-methyl-2-pyridyl)-1H-benzimidazole,CC1=CN=C(C=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,0.8642045556414397,0.2982456140350877,0.7227148202398518
14592776,6-chloro-2-(5-nitro-2-thienyl)-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(S3)[N+](=O)[O-],C11H6ClN3O2S,4,1,2,3.8530000000000006,278.98692511199994,18,71.82,0.2506265664160401,0,0.9751121627896513,0.3220338983050847,0.8118425966685097
45078369,2-pyridazin-4-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CN=NC=C3,C11H8N4,3,1,1,2.0199,196.074896256,15,54.46,0.2754315093646713,0,0.9580758277439483,0.23636363636363636,0.7776477798988704
639432,2-(4-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC(=NC=C1)C2=NC3=CC=CC=C3N2,C13H11N3,2,1,1,2.93332,209.095297352,16,41.57,0.3848929516478229,0,0.8907303842439573,0.33962264150943394,0.7529534485603265
102432561,"hydroxy-[5-(10-oxa-3,5-diazatetracyclo[10.4.0.02,6.07,11]hexadeca-1(16),2(6),4,7(11),8,12,14-heptaen-4-yl)-2-furyl]-oxo-ammonium",C1=CC=C2C(=C1)C3=C(C4=C2OC=C4)N=C(N3)C5=CC=C(O5)[N+](=O)O,C17H10N3O4+,4,2,2,4.521900000000002,320.06658222008997,24,95.27,0.2519156082712291,0,0.9649989073565017,0.3125,0.8018741805173764
136784572,"ethyl 2-(4,7-dimethoxy-1H-benzimidazol-2-yl)thiazole-4-carboxylate",CCOC(=O)C1=CSC(=N1)C2=NC3=C(C=CC(=C3N2)OC)OC,C15H15N3O4S,7,1,5,2.880300000000001,333.07832695999997,23,86.33000000000001,0.2664195528784894,0,0.9147779471068241,0.1506849315068493,0.7237546932068305
66937362,1-[6-chloro-5-(ethylamino)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,CCNC1=C(C=C2C(=C1)N=C(N2)N3C=C(C=N3)C(=O)O)Cl,C13H12ClN5O2,5,3,4,2.532,305.06795230399996,21,95.83,0.2191380569758948,0,0.8958069199063461,0.16216216216216217,0.7123957304703001
101432363,1-[6-(1-ethylbenzimidazol-2-yl)-2-pyridyl]ethanone,CCN1C2=CC=CC=C2N=C1C3=NC(=CC=C3)C(=O)C,C16H15N3O,4,0,3,3.320800000000002,265.1215121,20,47.78,0.4185851820845542,0,0.8882333157163029,0.1323529411764706,0.6992632220813448
20767472,"2-(3,5-dimethylphenyl)-1H-benzimidazole",CC1=CC(=CC(=C1)C2=NC3=CC=CC=C3N2)C,C15H14N2,1,1,1,3.8467400000000023,222.115698448,17,28.68,0.592747559274756,0,0.7341678107963447,0.34,0.6356258580972585
639420,2-pyrazol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CC=N3,C10H8N4,3,1,1,1.7485999999999997,184.074896256,14,46.5,0.3010752688172043,0,0.9091432020230714,0.1724137931034483,0.7249608497931657
162417899,"2-[(2S)-1,4-dioxan-2-yl]-1H-benzimidazole",C1COC(CO1)C2=NC3=CC=CC=C3N2,C11H12N2O2,3,1,1,1.6507999999999998,204.089877624,15,47.14,0.3182011030971574,0,0.9211847738546226,0.18032786885245902,0.7359705476040818
101542191,"2-(3,4,5,6-tetrachloro-2-pyridyl)-1H-benzimidazole",C1=CC=C2C(=C1)NC(=N2)C3=NC(=C(C(=C3Cl)Cl)Cl)Cl,C12H5Cl4N3,2,1,1,5.2385,330.92375788,19,41.57,0.4570603800817897,1,0.8004860031195442,0.23214285714285715,0.6584002166253725
762907,2-cyclohexyl-6-nitro-1H-benzimidazole,C1CCC(CC1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],C13H15N3O2,3,1,2,3.5188000000000015,245.11642672,18,71.82,0.2506265664160401,0,0.9741746839260372,0.2711864406779661,0.7984276231140195
60978115,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)quinoline",CC1=CC2=C(C=C1C)N=C(N2)C3=NC4=CC=CC=C4C=C3,C18H15N3,2,1,1,4.394940000000003,273.12659748000004,21,41.57,0.5051719990377677,0,0.8314889497699518,0.2857142857142857,0.6950452837560352
797336,1-methyl-2-(2-pyridyl)benzimidazole,CN1C2=CC=CC=C2N=C1C3=CC=CC=N3,C13H11N3,3,0,1,2.635300000000001,209.095297352,16,30.71,0.5210029306414848,0,0.8455979099059819,0.13333333333333333,0.6675317657628198
54358392,4-(1H-benzimidazol-2-yl)thiadiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSN=N3,C9H6N4S,4,1,1,2.0813999999999995,202.031317192,14,54.46,0.2570694087403599,0,0.9321781285922386,0.23214285714285715,0.7571693107298932
49749,6-methoxy-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)OC,C14H13N3O,3,1,2,2.9419200000000005,239.105862036,18,50.8,0.3543307086614173,0,0.9621088266712403,0.25,0.7840816200034302
838910,"4-(5,6-dimethyl-1H-benzimidazol-2-yl)benzoic acid",CC1=CC2=C(C=C1C)N=C(N2)C3=CC=C(C=C3)C(=O)O,C16H14N2O2,2,2,2,3.5449400000000013,266.105527688,20,65.98,0.3031221582297665,0,0.8958751982604519,0.30357142857142855,0.7477992558381961
56688666,"2-(2,3,5-trichlorophenyl)-1H-benzimidazole",C1=CC=C2C(=C1)NC(=N2)C3=C(C(=CC(=C3)Cl)Cl)Cl,C13H7Cl3N2,1,1,1,5.190100000000001,295.967481264,18,28.68,0.6276150627615062,1,0.718119989454417,0.24561403508771928,0.5999935008627426
129793549,5-(1H-benzimidazol-2-yl)pyran-2-one,C1=CC=C2C(=C1)NC(=N2)C3=COC(=O)C=C3,C12H8N2O2,3,1,1,2.1830999999999996,212.058577496,16,58.89,0.271692986924775,0,0.9763396368342774,0.26785714285714285,0.7992190133399938
49805063,"4,6-dichloro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3Cl)Cl,C12H7Cl2N3,2,1,1,3.931700000000001,263.001702584,17,41.57,0.4089487611258118,0,0.8477407451150152,0.1774193548387097,0.6801603975459388
21404692,2-(1-methyl-5-nitro-imidazol-2-yl)-1H-benzimidazole,CN1C(=CN=C1C2=NC3=CC=CC=C3N2)[N+](=O)[O-],C11H9N5O2,5,1,2,1.8715999999999997,243.075624528,18,89.64,0.2008032128514056,0,0.9371648071677272,0.3684210526315789,0.79497886853369
141836370,methyl 2-(5-nitro-2-furyl)-3H-benzimidazole-5-carboxylate,COC(=O)C1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)[N+](=O)[O-],C13H9N3O5,6,1,3,2.5177000000000005,287.054220388,21,111.26000000000002,0.1887470789142548,0,0.9545085697717361,0.5740740740740741,0.8593999458473206
9812282,4-(1H-benzimidazol-2-yl)isothiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSN=C3,C10H7N3S,3,1,1,2.6864,201.036068224,14,41.57,0.336781332691845,0,0.919541059660189,0.23214285714285715,0.747691509030856
53317206,N-[[2-(5-nitro-2-furyl)-3H-benzimidazole-5-carbonyl]amino]formamide,C1=CC2=C(C=C1C(=O)NNC=O)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],C13H9N5O5,6,3,5,1.1218999999999997,315.060368388,23,143.16000000000005,0.1606594020676166,0,0.8141631946410721,0.5084745762711864,0.7377410400486007
135441671,ethyl N-[(E)-1-(1H-benzimidazol-2-yl)ethylideneamino]carbamate,CCOC(=O)NN=C(C)C1=NC2=CC=CC=C2N1,C12H14N4O2,4,2,3,2.033,246.111675688,18,79.37,0.2267859392717651,0,0.9109452044266719,0.19402985074626866,0.7317163660065711
43829000,2-(m-tolyl)-6-nitro-1H-benzimidazole,CC1=CC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],C14H11N3O2,3,1,2,3.4465200000000022,253.085126592,19,71.82,0.2645502645502646,0,0.9750995006347414,0.41818181818181815,0.8358700800215105
64722111,"2-(3,4-dichlorophenyl)-6-fluoro-1H-benzimidazole",C1=CC(=C(C=C1C2=NC3=C(N2)C=C(C=C3)F)Cl)Cl,C13H7Cl2FN2,1,1,1,4.675800000000001,279.997031804,18,28.68,0.6276150627615062,0,0.7268888935961553,0.22033898305084745,0.6002514159598283
120207,2-(3-fluorophenyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC(=CC=C3)F,C13H9FN2,1,1,1,3.3690000000000007,212.074976508,16,28.68,0.5578800557880056,0,0.7392032709435824,0.2545454545454545,0.6180388168440504
330939,4-methoxy-2-(2-pyridyl)-1H-benzimidazole,COC1=CC=CC2=C1N=C(N2)C3=CC=CC=N3,C13H11N3O,3,1,2,2.6335000000000006,225.090211972,17,50.8,0.3346456692913386,0,0.9718062205607547,0.1746031746031746,0.7725054590713597
39904025,"6-chloro-2-(3,4,5-trimethoxyphenyl)-1H-benzimidazole",COC1=CC(=CC(=C1OC)OC)C2=NC3=C(N2)C=C(C=C3)Cl,C16H15ClN2O3,4,1,4,3.9091000000000022,318.07712002000005,22,56.37,0.3902785169416356,0,0.9202873225963215,0.22950819672131148,0.747592541127569
101006991,ethyl 6-(1-methylbenzimidazol-2-yl)pyridine-2-carboxylate,CCOC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2C,C16H15N3O2,5,0,3,2.812000000000001,281.11642672,21,57.01,0.3683564286967198,0,0.8923418714125898,0.12857142857142856,0.7013992607022995
145706453,"4-methyl-2-(5-nitro-2-furyl)imidazo[1,2-a]benzimidazole",CN1C2=CC=CC=C2N3C1=NC(=C3)C4=CC=C(O4)[N+](=O)[O-],C14H10N4O3,6,0,2,2.994200000000001,282.07529017999997,21,78.51,0.2674818494459304,0,0.9170316853498034,0.3620689655172414,0.778291005391663
39158263,"2-(3,4-difluorophenyl)-1H-benzimidazole",C1=CC=C2C(=C1)NC(=N2)C3=CC(=C(C=C3)F)F,C13H8F2N2,1,1,1,3.5081000000000007,230.065554696,17,28.68,0.592747559274756,0,0.7450265757436069,0.2545454545454545,0.6224062954440688
46886439,2-(3-methoxyphenyl)-6-(trifluoromethyl)-1H-benzimidazole,COC1=CC=CC(=C1)C2=NC3=C(N2)C=C(C=C3)C(F)(F)F,C15H11F3N2O,2,1,2,4.257300000000002,292.082347632,21,37.91,0.5539435505143762,0,0.8311380402620097,0.2153846153846154,0.6771996840426611
19224627,"2-(2,5-dimethoxyphenyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=C(C=CC(=C3)OC)OC,C16H16N2O2,3,1,3,3.5555200000000013,268.121177752,20,47.14,0.4242681374628765,0,0.9172696210942299,0.3103448275862069,0.7655384227172242
4862591,2-(1-methylpyrazol-3-yl)-1H-benzimidazole,CN1C=CC(=N1)C2=NC3=CC=CC=C3N2,C11H10N4,3,1,1,1.9634,198.09054632,15,46.5,0.3225806451612903,0,0.9421336941511065,0.2545454545454545,0.7702366342496935
58156028,1-(4-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,C1=CC2=C(C(=C1)F)N=C(N2)N3C=C(C=N3)C(=O)O,C11H7FN4O2,4,2,2,1.5859,246.055303684,18,83.8,0.2147971360381861,0,0.8761472490115271,0.12857142857142856,0.6892532939015025
962231,2-(2-furyl)-1-methyl-benzimidazole,CN1C2=CC=CC=C2N=C1C3=CC=CO3,C12H10N2O,3,0,1,2.8333000000000013,198.07931294,15,30.96,0.4844961240310077,0,0.8276657154176595,0.1694915254237288,0.6631221679191769
58555970,4-(1H-benzimidazol-2-yl)-2-chloro-thiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC(=N3)Cl,C10H6ClN3S,3,1,1,3.339800000000001,234.997095872,15,41.57,0.360837142169834,0,0.9067261807982641,0.25,0.742544635598698
11701283,6-(1H-benzimidazol-2-yl)-1H-pyridin-2-one,C1=CC=C2C(=C1)NC(=N2)C3=CC=CC(=O)N3,C12H9N3O,2,2,1,1.9181999999999997,211.074561908,16,61.54,0.2599935001624959,0,0.8105066508520473,0.25925925925925924,0.6726948029538503
53319829,N'-benzoyl-2-(5-nitro-2-furyl)-3H-benzimidazole-5-carbohydrazide,C1=CC=C(C=C1)C(=O)NNC(=O)C2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)[N+](=O)[O-],C19H13N5O5,6,3,4,2.8059000000000003,391.091668516,29,143.16,0.2025705504330818,0,0.9148215111860594,0.5172413793103449,0.8154264782171307
43829003,2-(2-chlorophenyl)-6-nitro-1H-benzimidazole,C1=CC=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-])Cl,C13H8ClN3O2,3,1,2,3.791500000000002,273.030504176,19,71.82,0.2645502645502646,0,0.9615604822368957,0.3275862068965517,0.8030669134018097
102300713,6-(1-methylbenzimidazol-2-yl)pyridine-2-carbaldehyde,CN1C2=CC=CC=C2N=C1C3=CC=CC(=N3)C=O,C14H11N3O,4,0,2,2.4478,237.090211972,18,47.78,0.3767266638760987,0,0.9083782369551479,0.140625,0.7164399277163609
924756,6-methyl-2-(m-tolyl)-1H-benzimidazole,CC1=CC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)C,C15H14N2,1,1,1,3.8467400000000023,222.115698448,17,28.68,0.592747559274756,0,0.7341678107963447,0.35294117647058826,0.6388611522149056
102268668,[5-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]-2-furyl]methanol,C1=CC2=C(C=C1C(F)(F)F)NC(=N2)C3=CC=C(O3)CO,C13H9F3N2O2,3,2,2,3.334000000000001,282.06161218799997,20,62.05,0.32232070910556,0,0.9240172414276877,0.31666666666666665,0.7721795977374324
13004826,2-(5-chloro-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)Cl,C11H7ClN2O,2,1,1,3.476300000000001,218.024690524,15,41.82,0.3586800573888092,0,0.8589940976422037,0.38,0.7392455732316527
145971832,6-chloro-2-(2-chloro-3-methoxy-phenyl)-1H-benzimidazole,COC1=CC=CC(=C1Cl)C2=NC3=C(N2)C=C(C=C3)Cl,C14H10Cl2N2O,2,1,2,4.545300000000002,292.01701829999996,19,37.91,0.5011870218939595,0,0.8235545344076951,0.2222222222222222,0.6732214563613269
145706429,"2-(5-nitro-2-furyl)-3H-imidazo[1,2-a]benzimidazole",C1=CC=C2C(=C1)N=C3N2C=C(N3)C4=CC=C(O4)[N+](=O)[O-],C13H8N4O3,5,1,2,2.9838000000000013,268.05964011599997,20,89.37,0.2237887434262056,0,0.9900848117047265,0.39655172413793105,0.8417015398130276
129884778,2-(6-chloropyrazin-2-yl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CN=CC(=N3)Cl,C11H7ClN4,3,1,1,2.6733,230.035923904,16,54.46,0.2937936099889827,0,0.9703233733036696,0.22807017543859648,0.7847600738374013
135391755,"N-(2,4-dimethylphenyl)-2-(5-nitro-2-furyl)-3H-benzimidazole-5-carboxamide",CC1=CC(=C(C=C1)NC(=O)C2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)[N+](=O)[O-])C,C20H16N4O4,5,2,4,4.600240000000002,376.11715499199994,28,114.06,0.2454848325442749,0,0.9650509458886369,0.5932203389830508,0.8720932941622404
6953409,4-(6-chloro-1H-benzimidazol-2-yl)benzoate,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)Cl)C(=O)[O-],C14H8ClN2O2-,3,1,2,2.2467999999999995,271.02797875591,19,68.81,0.2761226565906118,0,0.9662113263663441,0.25,0.7871584947747581
135391749,"N-(3,5-dimethylphenyl)-2-(5-nitro-2-furyl)-3H-benzimidazole-5-carboxamide",CC1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)[N+](=O)[O-])C,C20H16N4O4,5,2,4,4.600240000000002,376.11715499199994,28,114.06,0.2454848325442749,0,0.9650509458886369,0.5689655172413793,0.8660295887268226
11601120,4-(6-chloro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CSC=N3,C10H6ClN3S,3,1,1,3.3398000000000003,234.997095872,15,41.57,0.360837142169834,0,0.9067261807982641,0.21666666666666667,0.7342113022653647
3107313,"4,6-dinitro-2-(5-nitro-2-furyl)-1H-benzimidazole",C1=C(OC(=C1)[N+](=O)[O-])C2=NC3=C(N2)C=C(C=C3[N+](=O)[O-])[N+](=O)[O-],C11H5N5O7,8,1,4,2.5475000000000003,319.0188975,23,171.24,0.1343144125204391,0,0.9135178688593869,0.5490196078431373,0.8223933036053246
66602356,[2-(5-methoxy-2-pyridyl)-3H-benzimidazol-5-yl]methanol,COC1=CN=C(C=C1)C2=NC3=C(N2)C=C(C=C3)CO,C14H13N3O2,4,2,3,2.1258000000000004,255.100776656,19,71.03,0.2674926087568633,0,0.910089227393278,0.21212121212121213,0.7355972235752615
165353946,"2-(3,5-dimethylpyrazol-1-yl)-4-methyl-1H-benzimidazole",CC1=C2C(=CC=C1)NC(=N2)N3C(=CC(=N3)C)C,C13H14N4,3,1,1,2.6738600000000003,226.121846448,17,46.5,0.3655913978494624,0,0.9536018120191965,0.1774193548387097,0.7595561977240747
135391693,N-(m-tolyl)-2-(5-nitro-2-furyl)-3H-benzimidazole-5-carboxamide,CC1=CC(=CC=C1)NC(=O)C2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)[N+](=O)[O-],C19H14N4O4,5,2,4,4.291820000000002,362.10150492799994,27,114.06,0.2367175170962651,0,0.9686524213386873,0.5666666666666667,0.8681559826706822
56774395,1-[(3S)-3-(6-fluoro-1H-benzimidazol-2-yl)pyrrolidin-1-yl]ethanone,CC(=O)N1CCC(C1)C2=NC3=C(N2)C=C(C=C3)F,C13H14FN3O,2,1,1,2.0378,247.112090288,18,48.99,0.3674219228413962,0,0.9140542502977929,0.17142857142857143,0.7283978305804875
145977430,[4-(6-fluoro-1H-benzimidazol-2-yl)-2-methoxy-phenyl] acetate,CC(=O)OC1=C(C=C(C=C1)C2=NC3=C(N2)C=C(C=C3)F)OC,C16H13FN2O3,4,1,3,3.302900000000002,300.091020496,22,64.21,0.3426257592275347,0,0.9544562094020737,0.23880597014925373,0.7755436495888686
44376999,6-chloro-2-(6-ethyl-2-pyridyl)-1H-benzimidazole,CCC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C14H12ClN3,2,1,2,3.840700000000002,257.071975064,18,41.57,0.4330045706038008,0,0.8625214204322911,0.22580645161290322,0.7033426782274441
71328500,5-fluoro-1-methyl-2-(5-nitro-2-furyl)benzimidazole,CN1C2=C(C=C(C=C2)F)N=C1C3=CC=C(O3)[N+](=O)[O-],C12H8FN3O3,5,0,2,2.880600000000001,261.054969336,19,74.1,0.2564102564102564,0,0.9343549572125798,0.42857142857142855,0.8079090750522919
137640670,7-chloro-2-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]quinoline,C1=CC(=CC2=C1C=CC(=N2)C3=NC4=C(N3)C=C(C=C4)C(F)(F)F)Cl,C17H9ClF3N3,2,1,1,5.450300000000001,347.04370962800004,24,41.57,0.5773394274717344,1,0.7948686449325688,0.2,0.6461514836994267
783547,"2-(2-furyl)-1,3-dimethyl-benzimidazol-3-ium",CN1C2=CC=CC=C2[N+](=C1C3=CC=CO3)C,C13H13N2O+,2,0,1,2.2628000000000004,213.10223945609,16,21.95,0.7289293849658315,0,0.7720731216996225,0.09375,0.6024923412747168
39158436,"5,6-dichloro-2-(4-methoxyphenyl)-1H-benzimidazole",COC1=CC=C(C=C1)C2=NC3=CC(=C(C=C3N2)Cl)Cl,C14H10Cl2N2O,2,1,2,4.545300000000001,292.01701829999996,19,37.91,0.5011870218939595,0,0.8235545344076951,0.2631578947368421,0.6834553744899818
13004850,6-fluoro-2-(2-thienyl)-1H-benzimidazole,C1=CSC(=C1)C2=NC3=C(N2)C=C(C=C3)F,C11H7FN2S,2,1,1,3.4305000000000003,218.031397444,15,28.68,0.5230125523012552,0,0.8086235554863307,0.22033898305084745,0.6615524123774599
49750,6-chloro-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,0.8642045556414397,0.25862068965517243,0.712808589144873
60980808,6-fluoro-2-(3-methoxyphenyl)-1H-benzimidazole,COC1=CC=CC(=C1)C2=NC3=C(N2)C=C(C=C3)F,C14H11FN2O,2,1,2,3.377600000000002,242.085541192,18,37.91,0.474808757583751,0,0.8702928362230478,0.22580645161290322,0.7091712400705116
14592774,2-(5-nitro-2-thienyl)-6-(trifluoromethyl)-1H-benzimidazole,C1=CC2=C(C=C1C(F)(F)F)NC(=N2)C3=CC=C(S3)[N+](=O)[O-],C12H6F3N3O2S,4,1,2,4.218400000000001,313.01328209199994,21,71.82,0.2923976608187135,0,0.9567462792791588,0.3064516129032258,0.7941726126851756
49804933,"5,6-difluoro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=CC(=C(C=C3N2)F)F,C12H7F2N3,2,1,1,2.9031,231.060803664,17,41.57,0.4089487611258118,0,0.8962940255321898,0.24561403508771928,0.7336240279210722
129738182,[2-methoxy-4-(6-methyl-1H-benzimidazol-2-yl)phenyl] acetate,CC1=CC2=C(C=C1)N=C(N2)C3=CC(=C(C=C3)OC(=O)C)OC,C17H16N2O3,4,1,3,3.472220000000002,296.11609237199997,22,64.21,0.3426257592275347,0,0.9557081020501867,0.3225806451612903,0.7974262378279627
63399653,"2-(3,5-dichlorophenyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=CC(=CC(=C3)Cl)Cl,C14H10Cl2N2,1,1,1,4.845120000000001,276.02210368,18,28.68,0.6276150627615062,0,0.7235974238203753,0.34615384615384615,0.6292365294037431
127050307,6-chloro-2-(2-chloro-5-nitro-phenyl)-1H-benzimidazole,C1=CC(=C(C=C1[N+](=O)[O-])C2=NC3=C(N2)C=C(C=C3)Cl)Cl,C13H7Cl2N3O2,3,1,2,4.4449000000000005,306.99153182400005,20,71.82,0.278473962684489,0,0.9327077983753218,0.3220338983050847,0.7800393233577625
108227,2-thiazol-4-yl-3H-benzimidazol-5-ol,C1=CC2=C(C=C1O)NC(=N2)C3=CSC=N3,C10H7N3OS,4,2,1,2.3920000000000003,217.030982844,15,61.8,0.2427184466019417,0,0.8972119065536479,0.21666666666666667,0.7270755965819027
45077905,2-pyrrol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CC=C3,C11H9N3,2,1,1,2.3536,183.079647288,14,33.61,0.4165426956263017,0,0.8531481624236424,0.18518518518518517,0.6861574181140281
72200317,1-(5-chloro-6-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylate,C1=C2C(=CC(=C1F)Cl)N=C(N2)N3C=C(C=N3)C(=O)[O-],C11H5ClFN4O2-,5,1,2,0.9045999999999994,279.00905487990997,19,86.63,0.2193235599676786,0,0.8110793954095185,0.17142857142857143,0.6511666894142817
44377013,2-(6-chloro-2-pyridyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CC=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,0.8642045556414397,0.32727272727272727,0.7299715985492616
59679865,6-(1H-benzimidazol-2-yl)pyridin-2-amine,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)N,C12H10N4,3,2,1,2.2070999999999996,210.09054632,16,67.59,0.2367214084923805,0,0.8841562658620721,0.23636363636363636,0.7222081084874632
612049,4-(1-methylbenzimidazol-2-yl)thiazole,CN1C2=CC=CC=C2N=C1C3=CSC=N3,C11H9N3S,4,0,1,2.6968000000000005,215.051718288,15,30.71,0.488440247476392,0,0.830223204734246,0.12698412698412698,0.6544134352967163
43168729,2-(3-methyl-2-furyl)-1H-benzimidazole,CC1=C(OC=C1)C2=NC3=CC=CC=C3N2,C12H10N2O,2,1,1,3.1313200000000005,198.07931294,15,41.82,0.3586800573888092,0,0.8708313074723943,0.2962962962962963,0.7271975546783699
138395990,4-(1-deuteriobenzimidazol-2-yl)thiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,0.9195410596601888,0.23214285714285715,0.7476915090308559
2731165,"2-(4-methoxyphenyl)-5,6-dimethyl-1H-benzimidazole",CC1=CC2=C(C=C1C)N=C(N2)C3=CC=C(C=C3)OC,C16H16N2O,2,1,2,3.855340000000002,252.126263132,19,37.91,0.5011870218939595,0,0.8504454768496068,0.2909090909090909,0.7105613803644779
45784011,cyclopropyl-[(3S)-3-(6-methyl-1H-benzimidazol-2-yl)pyrrolidin-1-yl]methanone,CC1=CC2=C(C=C1)N=C(N2)C3CCN(C3)C(=O)C4CC4,C16H19N3O,2,1,2,2.59722,269.152812228,20,48.99,0.4082465809348846,0,0.9041535058453655,0.23880597014925373,0.7378166219213375
51032808,ethyl 2-(1-ethylbenzimidazol-2-yl)thiazole-4-carboxylate,CCN1C2=CC=CC=C2N=C1C3=NC(=CS3)C(=O)OCC,C15H15N3O2S,6,0,4,3.3564000000000016,301.08849772,21,57.010000000000005,0.3683564286967198,0,0.8777671172492615,0.1232876712328767,0.6891472557451653
373876,"2-(1H-benzimidazol-2-yl)-4,5-dihydrothiazole",C1CSC(=N1)C2=NC3=CC=CC=C3N2,C10H9N3S,3,1,1,2.0563,203.051718288,14,41.04,0.341130604288499,0,0.9225554561466012,0.22807017543859648,0.7489341359695999
924715,2-methoxy-4-(6-methyl-1H-benzimidazol-2-yl)phenol,CC1=CC2=C(C=C1)N=C(N2)C3=CC(=C(C=C3)O)OC,C15H14N2O2,3,2,2,3.2525200000000014,254.105527688,19,58.14,0.326797385620915,0,0.9202522872059555,0.3050847457627119,0.7664604018451446
